origin,destination,depart_time,arrive_time,airliner,duration_min,date,price,airport_origin_name,airport_destination_name
HUI,SGN,22:30:00,00:00:00,Vietnam Airlines,90,2024-07-03,1486000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,21:45:00,23:15:00,Vietnam Airlines,90,2024-07-03,1616000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,13:35:00,15:05:00,Vietnam Airlines,90,2024-07-03,1875000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,23:15:00,00:40:00,VietJet Air,85,2024-07-04,1004600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,23:50:00,01:15:00,VietJet Air,85,2024-07-04,1004600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,13:10:00,14:35:00,VietJet Air,85,2024-07-04,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,17:35:00,19:00:00,VietJet Air,85,2024-07-04,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,21:35:00,23:00:00,VietJet Air,85,2024-07-04,1112600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,22:10:00,23:35:00,VietJet Air,85,2024-07-04,1112600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,09:45:00,11:10:00,VietJet Air,85,2024-07-04,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,20:40:00,22:05:00,VietJet Air,85,2024-07-04,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,07:45:00,09:15:00,Vietnam Airlines,90,2024-07-04,1486000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,21:45:00,23:15:00,Vietnam Airlines,90,2024-07-04,1486000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,22:30:00,00:00:00,Vietnam Airlines,90,2024-07-04,1486000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,13:35:00,15:05:00,Vietnam Airlines,90,2024-07-04,1875000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,17:55:00,19:25:00,Vietnam Airlines,90,2024-07-04,2026000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,23:15:00,00:40:00,VietJet Air,85,2024-07-05,1004600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,23:50:00,01:15:00,VietJet Air,85,2024-07-05,1004600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,13:10:00,14:35:00,VietJet Air,85,2024-07-05,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,17:35:00,19:00:00,VietJet Air,85,2024-07-05,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,21:45:00,23:15:00,Vietnam Airlines,90,2024-07-05,1368000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,21:35:00,23:00:00,VietJet Air,85,2024-07-05,1112600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,22:10:00,23:35:00,VietJet Air,85,2024-07-05,1112600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,08:20:00,09:45:00,VietJet Air,85,2024-07-05,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,09:45:00,11:10:00,VietJet Air,85,2024-07-05,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,20:40:00,22:05:00,VietJet Air,85,2024-07-05,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,22:30:00,00:00:00,Vietnam Airlines,90,2024-07-05,1368000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,07:45:00,09:15:00,Vietnam Airlines,90,2024-07-05,1486000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,17:55:00,19:25:00,Vietnam Airlines,90,2024-07-05,1746000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,13:35:00,15:05:00,Vietnam Airlines,90,2024-07-05,2026000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,23:15:00,00:40:00,VietJet Air,85,2024-07-06,1004600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,23:50:00,01:15:00,VietJet Air,85,2024-07-06,1004600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,13:10:00,14:35:00,VietJet Air,85,2024-07-06,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,17:35:00,19:00:00,VietJet Air,85,2024-07-06,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,21:35:00,23:00:00,VietJet Air,85,2024-07-06,1112600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,23:15:00,00:40:00,VietJet Air,85,2024-07-07,1004600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,23:50:00,01:15:00,VietJet Air,85,2024-07-07,1004600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,23:15:00,00:40:00,VietJet Air,85,2024-07-08,1004600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,23:50:00,01:15:00,VietJet Air,85,2024-07-08,1004600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,13:10:00,14:35:00,VietJet Air,85,2024-07-08,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,17:35:00,19:00:00,VietJet Air,85,2024-07-08,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,08:20:00,09:45:00,VietJet Air,85,2024-07-08,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,09:45:00,11:10:00,VietJet Air,85,2024-07-08,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,20:40:00,22:05:00,VietJet Air,85,2024-07-08,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,21:35:00,23:00:00,VietJet Air,85,2024-07-08,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,22:10:00,23:35:00,VietJet Air,85,2024-07-08,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,22:30:00,00:00:00,Vietnam Airlines,90,2024-07-08,1616000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,21:45:00,23:15:00,Vietnam Airlines,90,2024-07-08,1746000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,07:45:00,09:15:00,Vietnam Airlines,90,2024-07-08,1875000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,13:35:00,15:05:00,Vietnam Airlines,90,2024-07-08,2178000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,17:55:00,19:25:00,Vietnam Airlines,90,2024-07-08,2318000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,23:15:00,00:40:00,VietJet Air,85,2024-07-09,1004600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,23:50:00,01:15:00,VietJet Air,85,2024-07-09,1004600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,09:45:00,11:10:00,VietJet Air,85,2024-07-09,1112600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,13:10:00,14:35:00,VietJet Air,85,2024-07-09,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,17:35:00,19:00:00,VietJet Air,85,2024-07-09,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,22:10:00,23:35:00,VietJet Air,85,2024-07-09,1112600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,20:40:00,22:05:00,VietJet Air,85,2024-07-09,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,21:35:00,23:00:00,VietJet Air,85,2024-07-09,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,21:45:00,23:15:00,Vietnam Airlines,90,2024-07-09,1486000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,22:30:00,00:00:00,Vietnam Airlines,90,2024-07-09,1486000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,07:45:00,09:15:00,Vietnam Airlines,90,2024-07-09,1616000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,13:35:00,15:05:00,Vietnam Airlines,90,2024-07-09,1875000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,17:55:00,19:25:00,Vietnam Airlines,90,2024-07-09,2318000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,23:15:00,00:40:00,VietJet Air,85,2024-07-10,1004600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,23:50:00,01:15:00,VietJet Air,85,2024-07-10,1004600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,13:10:00,14:35:00,VietJet Air,85,2024-07-10,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,17:35:00,19:00:00,VietJet Air,85,2024-07-10,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,21:35:00,23:00:00,VietJet Air,85,2024-07-10,1112600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,22:10:00,23:35:00,VietJet Air,85,2024-07-10,1112600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,08:20:00,09:45:00,VietJet Air,85,2024-07-10,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,09:45:00,11:10:00,VietJet Air,85,2024-07-10,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,20:40:00,22:05:00,VietJet Air,85,2024-07-10,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,21:45:00,23:15:00,Vietnam Airlines,90,2024-07-10,1486000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,22:30:00,00:00:00,Vietnam Airlines,90,2024-07-10,1486000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,07:45:00,09:15:00,Vietnam Airlines,90,2024-07-10,1746000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,13:35:00,15:05:00,Vietnam Airlines,90,2024-07-10,2026000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,17:55:00,19:25:00,Vietnam Airlines,90,2024-07-10,2178000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,23:15:00,00:40:00,VietJet Air,85,2024-07-11,1004600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,23:50:00,01:15:00,VietJet Air,85,2024-07-11,1004600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,23:15:00,00:40:00,VietJet Air,85,2024-07-12,1004600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,23:50:00,01:15:00,VietJet Air,85,2024-07-12,1004600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,13:10:00,14:35:00,VietJet Air,85,2024-07-12,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,17:35:00,19:00:00,VietJet Air,85,2024-07-12,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,22:30:00,00:00:00,Vietnam Airlines,90,2024-07-12,1368000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,21:35:00,23:00:00,VietJet Air,85,2024-07-12,1112600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,22:10:00,23:35:00,VietJet Air,85,2024-07-12,1112600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,08:20:00,09:45:00,VietJet Air,85,2024-07-12,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,09:45:00,11:10:00,VietJet Air,85,2024-07-12,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,20:40:00,22:05:00,VietJet Air,85,2024-07-12,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,13:35:00,15:05:00,Vietnam Airlines,90,2024-07-12,1746000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,17:55:00,19:25:00,Vietnam Airlines,90,2024-07-12,1875000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,07:45:00,09:15:00,Vietnam Airlines,90,2024-07-12,2026000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,23:15:00,00:40:00,VietJet Air,85,2024-07-13,1004600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,23:50:00,01:15:00,VietJet Air,85,2024-07-13,1004600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,13:10:00,14:35:00,VietJet Air,85,2024-07-13,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,17:35:00,19:00:00,VietJet Air,85,2024-07-13,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,22:10:00,23:35:00,VietJet Air,85,2024-07-13,1112600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,09:45:00,11:10:00,VietJet Air,85,2024-07-13,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,20:40:00,22:05:00,VietJet Air,85,2024-07-13,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,21:35:00,23:00:00,VietJet Air,85,2024-07-13,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,21:45:00,23:15:00,Vietnam Airlines,90,2024-07-13,1616000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,22:30:00,00:00:00,Vietnam Airlines,90,2024-07-13,1616000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,07:45:00,09:15:00,Vietnam Airlines,90,2024-07-13,1746000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,13:35:00,15:05:00,Vietnam Airlines,90,2024-07-13,2318000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,17:55:00,19:25:00,Vietnam Airlines,90,2024-07-13,2318000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,23:15:00,00:40:00,VietJet Air,85,2024-07-14,1004600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,23:50:00,01:15:00,VietJet Air,85,2024-07-14,1004600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,22:10:00,23:35:00,VietJet Air,85,2024-07-14,1382600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,09:45:00,11:10:00,VietJet Air,85,2024-07-14,1544600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,23:15:00,00:40:00,VietJet Air,85,2024-07-15,1004600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,23:50:00,01:15:00,VietJet Air,85,2024-07-15,1004600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,09:45:00,11:10:00,VietJet Air,85,2024-07-15,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,20:40:00,22:05:00,VietJet Air,85,2024-07-15,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,08:20:00,09:45:00,VietJet Air,85,2024-07-15,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,21:35:00,23:00:00,VietJet Air,85,2024-07-15,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,22:10:00,23:35:00,VietJet Air,85,2024-07-15,1242200,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,13:10:00,14:35:00,VietJet Air,85,2024-07-15,1382600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,17:35:00,19:00:00,VietJet Air,85,2024-07-15,1382600,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,22:30:00,00:00:00,Vietnam Airlines,90,2024-07-15,1616000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,21:45:00,23:15:00,Vietnam Airlines,90,2024-07-15,1746000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,07:45:00,09:15:00,Vietnam Airlines,90,2024-07-15,1875000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,13:35:00,15:05:00,Vietnam Airlines,90,2024-07-15,2178000,Phu Bai Airport,Tan Son Nhat Intl Airport
HUI,SGN,17:55:00,19:25:00,Vietnam Airlines,90,2024-07-15,2318000,Phu Bai Airport,Tan Son Nhat Intl Airport
PXU,HAN,13:25:00,15:00:00,VietJet Air,95,2024-06-26,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,17:05:00,18:45:00,VietJet Air,100,2024-06-26,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,08:40:00,10:10:00,Vietnam Airlines,90,2024-06-26,1726000,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,13:25:00,15:00:00,VietJet Air,95,2024-06-27,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,17:05:00,18:45:00,VietJet Air,100,2024-06-27,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,08:40:00,10:10:00,Vietnam Airlines,90,2024-06-27,1726000,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,13:25:00,15:00:00,VietJet Air,95,2024-06-28,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,17:05:00,18:45:00,VietJet Air,100,2024-06-28,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,08:40:00,10:10:00,Vietnam Airlines,90,2024-06-28,1726000,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,13:25:00,15:00:00,VietJet Air,95,2024-06-29,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,17:05:00,18:45:00,VietJet Air,100,2024-06-29,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,08:40:00,10:10:00,Vietnam Airlines,90,2024-06-29,1726000,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,13:25:00,15:00:00,VietJet Air,95,2024-06-30,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,17:05:00,18:45:00,VietJet Air,100,2024-06-30,1891800,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,13:25:00,15:00:00,VietJet Air,95,2024-07-01,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,17:05:00,18:45:00,VietJet Air,100,2024-07-01,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,13:25:00,15:00:00,VietJet Air,95,2024-07-02,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,17:05:00,18:45:00,VietJet Air,100,2024-07-02,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,13:25:00,15:00:00,VietJet Air,95,2024-07-03,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,17:05:00,18:45:00,VietJet Air,100,2024-07-03,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,13:25:00,15:00:00,VietJet Air,95,2024-07-04,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,17:05:00,18:45:00,VietJet Air,100,2024-07-04,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,13:25:00,15:00:00,VietJet Air,95,2024-07-05,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,17:05:00,18:45:00,VietJet Air,100,2024-07-05,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,13:25:00,15:00:00,VietJet Air,95,2024-07-07,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,17:05:00,18:45:00,VietJet Air,100,2024-07-07,1740600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,13:25:00,15:00:00,VietJet Air,95,2024-07-08,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,17:05:00,18:45:00,VietJet Air,100,2024-07-08,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,13:25:00,15:00:00,VietJet Air,95,2024-07-09,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,17:05:00,18:45:00,VietJet Air,100,2024-07-09,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,13:25:00,15:00:00,VietJet Air,95,2024-07-10,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,17:05:00,18:45:00,VietJet Air,100,2024-07-10,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,13:25:00,15:00:00,VietJet Air,95,2024-07-11,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,17:05:00,18:45:00,VietJet Air,100,2024-07-11,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,13:25:00,15:00:00,VietJet Air,95,2024-07-12,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,17:05:00,18:45:00,VietJet Air,100,2024-07-12,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,13:25:00,15:00:00,VietJet Air,95,2024-07-13,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,17:05:00,18:45:00,VietJet Air,100,2024-07-13,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,13:25:00,15:00:00,VietJet Air,95,2024-07-14,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,17:05:00,18:45:00,VietJet Air,100,2024-07-14,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,13:25:00,15:00:00,VietJet Air,95,2024-07-15,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,HAN,17:05:00,18:45:00,VietJet Air,100,2024-07-15,1578600,Pleiku Airport,Noi Bai Intl Airport
PXU,SGN,08:00:00,09:00:00,VietJet Air,60,2024-06-26,1114200,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,18:40:00,19:50:00,VietJet Air,70,2024-06-26,1114200,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,17:40:00,19:05:00,Vietnam Airlines,85,2024-06-26,1402000,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,18:40:00,19:50:00,VietJet Air,70,2024-06-27,1114200,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,17:40:00,19:05:00,Vietnam Airlines,85,2024-06-27,1304000,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,08:00:00,09:00:00,VietJet Air,60,2024-06-28,1114200,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,18:40:00,19:50:00,VietJet Air,70,2024-06-28,1114200,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,17:40:00,19:05:00,Vietnam Airlines,85,2024-06-28,1402000,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,18:40:00,19:50:00,VietJet Air,70,2024-06-29,1114200,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,17:40:00,19:05:00,Vietnam Airlines,85,2024-06-29,1499000,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,08:00:00,09:00:00,VietJet Air,60,2024-06-30,1416600,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,18:40:00,19:50:00,VietJet Air,70,2024-06-30,1416600,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,17:40:00,19:05:00,Vietnam Airlines,85,2024-06-30,1693000,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,18:40:00,19:50:00,VietJet Air,70,2024-07-01,1114200,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,08:00:00,09:00:00,VietJet Air,60,2024-07-01,1524600,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,17:40:00,19:00:00,Vietnam Airlines,80,2024-07-01,1693000,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,18:40:00,19:50:00,VietJet Air,70,2024-07-02,1114200,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,17:40:00,19:00:00,Vietnam Airlines,80,2024-07-02,1402000,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,08:00:00,09:00:00,VietJet Air,60,2024-07-03,1114200,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,18:40:00,19:50:00,VietJet Air,70,2024-07-03,1114200,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,17:40:00,19:00:00,Vietnam Airlines,80,2024-07-03,1402000,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,18:40:00,19:50:00,VietJet Air,70,2024-07-04,1114200,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,17:40:00,19:00:00,Vietnam Airlines,80,2024-07-04,1304000,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,08:00:00,09:00:00,VietJet Air,60,2024-07-05,1114200,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,18:40:00,19:50:00,VietJet Air,70,2024-07-05,1114200,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,17:40:00,19:00:00,Vietnam Airlines,80,2024-07-05,1402000,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,18:40:00,19:50:00,VietJet Air,70,2024-07-06,1114200,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,17:40:00,19:00:00,Vietnam Airlines,80,2024-07-06,1402000,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,08:00:00,09:00:00,VietJet Air,60,2024-07-07,1416600,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,18:40:00,19:50:00,VietJet Air,70,2024-07-07,1416600,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,17:40:00,19:00:00,Vietnam Airlines,80,2024-07-07,1596000,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,08:00:00,09:00:00,VietJet Air,60,2024-07-08,1114200,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,18:40:00,19:50:00,VietJet Air,70,2024-07-08,1114200,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,18:40:00,19:50:00,VietJet Air,70,2024-07-09,1114200,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,08:00:00,09:00:00,VietJet Air,60,2024-07-10,1114200,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,18:40:00,19:50:00,VietJet Air,70,2024-07-10,1114200,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,18:40:00,19:50:00,VietJet Air,70,2024-07-11,1200600,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,08:00:00,09:00:00,VietJet Air,60,2024-07-12,1114200,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,18:40:00,19:50:00,VietJet Air,70,2024-07-12,1114200,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,18:40:00,19:50:00,VietJet Air,70,2024-07-13,1114200,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,08:00:00,09:00:00,VietJet Air,60,2024-07-14,1416600,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,18:40:00,19:50:00,VietJet Air,70,2024-07-14,1416600,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,08:00:00,09:00:00,VietJet Air,60,2024-07-15,1114200,Pleiku Airport,Tan Son Nhat Intl Airport
PXU,SGN,18:40:00,19:50:00,VietJet Air,70,2024-07-15,1114200,Pleiku Airport,Tan Son Nhat Intl Airport
TBB,HAN,14:10:00,15:55:00,Vietnam Airlines,105,2024-06-26,3000000,Tuy Hoa Airport,Noi Bai Intl Airport
